epoch,step,t_lambda_c,t_lambda_c_epoch,t_lambda_c_step,t_lambda_f,t_lambda_f_epoch,t_lambda_f_step,t_lambda_i,t_lambda_i_epoch,t_lambda_i_step,train_contorno,train_fisica,train_inicio,train_loss,train_loss_final,val_contorno,val_fisica,val_inicio,val_loss
148,2383,1.5777325630187988,,,1.3726779222488403,,,0.04958944767713547,,,,,,,,0.00011805814574472606,9.445437899557874e-05,0.5163835287094116,0.025923093780875206
148,2383,,1.5776140689849854,,,1.3724360466003418,,,0.04995003342628479,,2.981630495924037e-05,0.00011934584472328424,0.5112650394439697,0.02574579417705536,0.10748748481273651,,,,
149,2399,,,1.5762217044830322,,,1.3747071027755737,,,0.04907112196087837,,,,,,,,,
149,2399,1.5761090517044067,,,1.3748559951782227,,,0.04903506860136986,,,,,,,,0.00013227931049186736,0.0001337690046057105,0.5163251161575317,0.025710435584187508
149,2399,,1.5770694017410278,,,1.373599886894226,,,0.049330782145261765,,0.00011555499804671854,0.00013689267507288605,0.5106130838394165,0.02555794082581997,0.21970026195049286,,,,
150,2415,1.5745590925216675,,,1.3769196271896362,,,0.048521485179662704,,,,,,,,2.2170212332639494e-07,2.4974906409624964e-05,0.5173817873001099,0.025138871744275093
150,2415,,1.5753525495529175,,,1.3758602142333984,,,0.048787377774715424,,4.7923731472110376e-05,5.190726005821489e-05,0.5098103284835815,0.025019634515047073,0.1463274210691452,,,,
151,2431,1.5739214420318604,,,1.3780829906463623,,,0.04799583926796913,,,,,,,,7.872162677813321e-05,0.0002520465641282499,0.5182478427886963,0.025344986468553543
151,2431,,1.5743423700332642,,,1.3773921728134155,,,0.048265404999256134,,3.825549720204435e-05,5.9532405430218205e-05,0.5123167634010315,0.02487311139702797,0.12169923633337021,,,,
152,2447,1.572906732559204,,,1.379546880722046,,,0.047546323388814926,,,,,,,,7.831590664864052e-06,6.68313805363141e-05,0.5176728367805481,0.02471795305609703
152,2447,,1.5734697580337524,,,1.3787492513656616,,,0.0477813296020031,,6.47684937575832e-05,0.0001217621611431241,0.5095975995063782,0.024619098752737045,0.1880294680595398,,,,
153,2449,,,1.5728520154953003,,,1.3796298503875732,,,0.047518275678157806,,,,,,,,,
153,2463,1.5714292526245117,,,1.3814642429351807,,,0.04710615426301956,,,,,,,,1.4691885041884234e-07,3.1066403607837856e-05,0.517427384853363,0.02441716566681862
153,2463,,1.5721499919891357,,,1.3805071115493774,,,0.047342851758003235,,4.991580135538243e-05,7.101472874637693e-05,0.507879376411438,0.024221815168857574,0.13853862881660461,,,,
154,2479,1.5712382793426514,,,1.3822277784347534,,,0.046534065157175064,,,,,,,,1.5484398829812562e-07,2.44912262132857e-05,0.5174338817596436,0.02411239966750145
154,2479,,1.5712811946868896,,,1.381861686706543,,,0.04685710370540619,,4.904768502456136e-06,2.893594682973344e-05,0.5118325352668762,0.024026945233345032,0.05947728455066681,,,,
155,2495,1.571075201034546,,,1.3830368518829346,,,0.045887891203165054,,,,,,,,0.00010939474304905161,0.0001741768210195005,0.5183987617492676,0.024200987070798874
155,2495,,1.5713396072387695,,,1.3824537992477417,,,0.046206653118133545,,3.687058779178187e-05,6.922517786733806e-05,0.5117912292480469,0.023796310648322105,0.11110761761665344,,,,
156,2499,,,1.570807933807373,,,1.3834015130996704,,,0.0457904152572155,,,,,,,,,
156,2511,1.5697290897369385,,,1.3848586082458496,,,0.04541192203760147,,,,,,,,0.0001095985498977825,0.0001341562019661069,0.5164264440536499,0.02380974590778351
156,2511,,1.5704782009124756,,,1.3838629722595215,,,0.045658696442842484,,5.175282421987504e-05,0.00012530562526080757,0.5102801322937012,0.023551659658551216,0.14420364797115326,,,,
157,2527,1.5683833360671997,,,1.3866652250289917,,,0.044951431453228,,,,,,,,1.5028675989015028e-05,2.7375039280741476e-05,0.5177767276763916,0.023336336016654968
157,2527,,1.569089651107788,,,1.3857072591781616,,,0.04520294815301895,,4.0005954360822216e-05,6.741331162629649e-05,0.5084459781646729,0.023140858858823776,0.12249889969825745,,,,
158,2543,1.5678519010543823,,,1.3877243995666504,,,0.04442368447780609,,,,,,,,3.934354390366934e-05,5.1912342314608395e-05,0.5180046558380127,0.0231453999876976
158,2543,,1.568088173866272,,,1.3872028589248657,,,0.04470903426408768,,1.1902790902240667e-05,5.025436985306442e-05,0.5099589824676514,0.02288804203271866,0.0812603235244751,,,,
159,2549,,,1.5676295757293701,,,1.3881151676177979,,,0.04425499215722084,,,,,,,,,
159,2559,1.566529393196106,,,1.389522671699524,,,0.04394771158695221,,,,,,,,1.1697146874212194e-05,2.6122123017557897e-05,0.5177355408668518,0.022807912901043892
159,2559,,1.5673521757125854,,,1.388458251953125,,,0.04418956860899925,,7.454499427694827e-05,8.040625107241794e-05,0.5109939575195312,0.022809304296970367,0.17886975407600403,,,,
160,2575,1.5655134916305542,,,1.3910542726516724,,,0.04343203082680702,,,,,,,,2.764908640529029e-05,5.666195647791028e-05,0.5179104804992676,0.022616010159254074
160,2575,,1.566004753112793,,,1.3902889490127563,,,0.0437064953148365,,1.939510548254475e-05,3.2390409614890814e-05,0.511963427066803,0.02245289273560047,0.10132605582475662,,,,
161,2591,1.5649702548980713,,,1.3920994997024536,,,0.042930033057928085,,,,,,,,3.51159178535454e-05,1.6090183635242283e-05,0.5179741978645325,0.022314004600048065
161,2591,,1.5652503967285156,,,1.3915607929229736,,,0.04318876564502716,,1.3958113413536921e-05,2.5042651031981222e-05,0.5098823308944702,0.022078340873122215,0.08328346163034439,,,,
162,2599,,,1.5647181272506714,,,1.3925501108169556,,,0.04273153096437454,,,,,,,,,
162,2607,1.5644781589508057,,,1.3930282592773438,,,0.04249332845211029,,,,,,,,5.143753696756903e-06,5.368293568608351e-05,0.5172034502029419,0.02206052467226982
162,2607,,1.5647106170654297,,,1.3925684690475464,,,0.04272080212831497,,3.3992811950156465e-05,5.4609659855486825e-05,0.512401282787323,0.02201797626912594,0.12663358449935913,,,,
163,2623,1.5645779371261597,,,1.3933533430099487,,,0.042068932205438614,,,,,,,,6.205957106431015e-06,0.0001455791643820703,0.5171825289726257,0.0219698678702116
163,2623,,1.5643398761749268,,,1.39336359500885,,,0.04229673743247986,,1.6083811715361662e-05,8.708500536158681e-05,0.5124812722206116,0.02182072028517723,0.10346841812133789,,,,
164,2639,1.5643188953399658,,,1.3940324783325195,,,0.04164830222725868,,,,,,,,0.00020222955208737403,0.00011969236948061734,0.5160764455795288,0.021976914256811142
164,2639,,1.564445972442627,,,1.3936823606491089,,,0.04187166690826416,,3.107166412519291e-05,7.2246250056196e-05,0.5087851881980896,0.021453857421875,0.11682270467281342,,,,
165,2649,,,1.5634962320327759,,,1.395066738128662,,,0.04143678769469261,,,,,,,,,
165,2655,1.5626240968704224,,,1.3961026668548584,,,0.041273366659879684,,,,,,,,1.5943804100970738e-05,0.00011252876720391214,0.5170413255691528,0.021522050723433495
165,2655,,1.5635836124420166,,,1.3949438333511353,,,0.04147225618362427,,7.423103670589626e-05,0.0001163592969533056,0.5134403109550476,0.021570440381765366,0.18513938784599304,,,,
166,2671,1.5611910820007324,,,1.3979265689849854,,,0.04088224843144417,,,,,,,,1.100306872103829e-05,4.964799518347718e-05,0.5171055793762207,0.021227020770311356
166,2671,,1.561924934387207,,,1.3969848155975342,,,0.04109044000506401,,2.8422253308235668e-05,7.66539087635465e-05,0.5081760287284851,0.021034378558397293,0.11373042315244675,,,,
167,2687,1.560431957244873,,,1.3990936279296875,,,0.04047435149550438,,,,,,,,2.5900262698996812e-05,1.732802775222808e-05,0.5169380903244019,0.020987391471862793
167,2687,,1.5607919692993164,,,1.3985167741775513,,,0.04069141298532486,,8.572068509238306e-06,2.3959244572324678e-05,0.5067991614341736,0.020672891288995743,0.07816663384437561,,,,
168,2699,,,1.5600016117095947,,,1.3997979164123535,,,0.04020058363676071,,,,,,,,,
168,2703,1.5598031282424927,,,1.4001151323318481,,,0.040081944316625595,,,,,,,,0.0002451685140840709,6.136975571280345e-05,0.5188962817192078,0.02126671001315117
168,2703,,1.5601468086242676,,,1.3995656967163086,,,0.04028747230768204,,5.4560849093832076e-05,6.095859134802595e-05,0.5111880898475647,0.020765265449881554,0.1444365531206131,,,,
169,2719,1.5583399534225464,,,1.4019449949264526,,,0.03971538320183754,,,,,,,,1.6704832887626253e-05,0.00012598613102454692,0.5170342922210693,0.020736873149871826
169,2719,,1.5589354038238525,,,1.4011495113372803,,,0.03991500660777092,,4.152492692810483e-05,0.0001785486820153892,0.5094237327575684,0.020647810772061348,0.1309247463941574,,,,
170,2735,1.5584477186203003,,,1.4023315906524658,,,0.03922078385949135,,,,,,,,2.220478336312226e-06,2.1180419935262762e-05,0.5172802209854126,0.020321298390626907
170,2735,,1.5583152770996094,,,1.4021763801574707,,,0.039508312940597534,,2.64427444562898e-06,0.00011421988892834634,0.5064219832420349,0.020174037665128708,0.04526341333985329,,,,
171,2749,,,1.5583308935165405,,,1.4028663635253906,,,0.038802508264780045,,,,,,,,,
171,2751,1.5582571029663086,,,1.4030239582061768,,,0.03871894255280495,,,,,,,,3.136425948468968e-05,2.335817953280639e-05,0.517946183681488,0.020135978236794472
171,2751,,1.558443546295166,,,1.4025871753692627,,,0.03896936774253845,,1.6969112039078027e-05,2.98536670015892e-05,0.5132917761802673,0.02006775327026844,0.08658547699451447,,,,
172,2767,1.5575473308563232,,,1.404213786125183,,,0.038239140063524246,,,,,,,,3.6755668588739354e-06,1.2050461009494029e-05,0.5172395706176758,0.019801441580057144
172,2767,,1.557867407798767,,,1.4036309719085693,,,0.03850185126066208,,7.384209766314598e-06,1.6203333871089853e-05,0.506683349609375,0.01954580284655094,0.06197415292263031,,,,
173,2783,1.557178258895874,,,1.405036211013794,,,0.03778576850891113,,,,,,,,8.378368875128217e-06,0.00025896524311974645,0.5176925659179688,0.019938314333558083
173,2783,,1.5573681592941284,,,1.4046072959899902,,,0.038024526089429855,,5.665539447363699e-06,7.49353421269916e-05,0.5117433667182922,0.01956872269511223,0.05748724564909935,,,,
174,2799,,,1.5570693016052246,,,1.4055626392364502,,,0.0373680479824543,,,,,,,,,
174,2799,1.5570906400680542,,,1.4055672883987427,,,0.03734197840094566,,,,,,,,1.3988694263389334e-05,2.4224664230132475e-05,0.517067551612854,0.01936415396630764
174,2799,,1.557139277458191,,,1.4052871465682983,,,0.037573810666799545,,1.0825050594576169e-05,0.00011247277143411338,0.5093827247619629,0.019314127042889595,0.07628894597291946,,,,
175,2815,1.55653715133667,,,1.4064968824386597,,,0.036966126412153244,,,,,,,,2.4342605684068985e-05,5.8933372201863676e-05,0.5178848505020142,0.01926497370004654
175,2815,,1.5570191144943237,,,1.4058215618133545,,,0.03715929761528969,,6.0096874221926555e-05,6.875241524539888e-05,0.5104486346244812,0.019157791510224342,0.15631341934204102,,,,
176,2831,1.5543675422668457,,,1.408987045288086,,,0.036645080894231796,,,,,,,,1.697217157925479e-05,9.808420873014256e-05,0.5178088545799255,0.01913972944021225
176,2831,,1.55564284324646,,,1.407543659210205,,,0.03681366145610809,,9.14094562176615e-05,7.798788283253089e-05,0.5139224529266357,0.019169803708791733,0.19266358017921448,,,,
177,2847,1.5522651672363281,,,1.4114283323287964,,,0.03630662336945534,,,,,,,,7.821515168870974e-07,1.2139558748458512e-05,0.5173397660255432,0.018801210448145866
177,2847,,1.5532654523849487,,,1.4102389812469482,,,0.036495596170425415,,4.094245741725899e-05,5.955367305432446e-05,0.5094645023345947,0.018738970160484314,0.12280217558145523,,,,
178,2849,,,1.5522217750549316,,,1.4114974737167358,,,0.036280371248722076,,,,,,,,,
178,2863,1.5519561767578125,,,1.4122077226638794,,,0.035835862159729004,,,,,,,,2.41084326262353e-05,6.3957559177652e-05,0.5169580578804016,0.018653374165296555
178,2863,,1.5520820617675781,,,1.4118268489837646,,,0.03609095886349678,,3.3591859391890466e-06,5.411194797488861e-05,0.512637734413147,0.0185847170650959,0.04795515164732933,,,,
179,2879,1.5508792400360107,,,1.4136700630187988,,,0.03545099124312401,,,,,,,,1.2564971996198437e-07,6.64151884848252e-05,0.5174480080604553,0.018438128754496574
179,2879,,1.551584005355835,,,1.412768840789795,,,0.035647060722112656,,5.061795309302397e-05,6.261993257794529e-05,0.5114930868148804,0.018396252766251564,0.14068365097045898,,,,
180,2895,1.5519907474517822,,,1.4129283428192139,,,0.035080935806035995,,,,,,,,9.033869719132781e-05,0.00011725182412192225,0.5165254473686218,0.018426068127155304
180,2895,,1.5510743856430054,,,1.4136478900909424,,,0.035277627408504486,,4.6359459702216554e-06,9.75008515524678e-05,0.508823037147522,0.018096674233675003,0.08712384849786758,,,,
181,2899,,,1.552016258239746,,,1.4129672050476074,,,0.03501660004258156,,,,,,,,,
181,2911,1.5516453981399536,,,1.41361403465271,,,0.03474048897624016,,,,,,,,9.571183181833476e-05,0.0001164228524430655,0.5164999961853027,0.018256550654768944
181,2911,,1.55191969871521,,,1.4131594896316528,,,0.034920789301395416,,2.6877378331846558e-05,0.000114161848614458,0.5094281435012817,0.017992928624153137,0.09885145723819733,,,,
182,2927,1.5503884553909302,,,1.4152398109436035,,,0.03437173739075661,,,,,,,,3.17341327900067e-05,1.5437157344422303e-05,0.5179526209831238,0.0178739782422781
182,2927,,1.550870418548584,,,1.4145549535751343,,,0.03457462415099144,,1.750117735355161e-05,3.528946763253771e-05,0.5086853504180908,0.01766466163098812,0.06861262768507004,,,,
183,2943,1.5492117404937744,,,1.4167624711990356,,,0.03402570262551308,,,,,,,,6.697697699564742e-06,8.031968172872439e-05,0.5171786546707153,0.01772153750061989
183,2943,,1.5499308109283447,,,1.4158644676208496,,,0.0342046283185482,,3.8077341741882265e-05,5.453444828162901e-05,0.5076801776885986,0.01750197447836399,0.12685400247573853,,,,
184,2949,,,1.5487196445465088,,,1.4173541069030762,,,0.03392631188035011,,,,,,,,,
184,2959,1.5477839708328247,,,1.4185090065002441,,,0.03370681777596474,,,,,,,,3.084599597968918e-07,7.584901322843507e-05,0.5174710154533386,0.01755036972463131
184,2959,,1.5485117435455322,,,1.417611837387085,,,0.033876143395900726,,2.7415866497904062e-05,5.517488534678705e-05,0.5108291506767273,0.01742626540362835,0.12065628170967102,,,,
185,2975,1.5465178489685059,,,1.420085072517395,,,0.03339698538184166,,,,,,,,1.2820240044675302e-05,3.9068228943506256e-05,0.5170849561691284,0.017344387248158455
185,2975,,1.547221064567566,,,1.4192194938659668,,,0.03355943411588669,,4.336789424996823e-05,5.4669115343131125e-05,0.5102151036262512,0.017268942669034004,0.13808682560920715,,,,
186,2991,1.5455788373947144,,,1.4213602542877197,,,0.03306102752685547,,,,,,,,7.52784160340525e-07,1.0141501661564689e-05,0.5175026655197144,0.017124749720096588
186,2991,,1.5459420680999756,,,1.420806646347046,,,0.033251095563173294,,1.0514542736927979e-05,2.6272438844898716e-05,0.5124863386154175,0.017092037945985794,0.07064442336559296,,,,
187,2999,,,1.5456868410110474,,,1.4214284420013428,,,0.03288450837135315,,,,,,,,,
187,3007,1.5457677841186523,,,1.4215617179870605,,,0.03267064690589905,,,,,,,,1.6279007468256168e-05,1.1814498975581955e-05,0.5178030729293823,0.016958922147750854
187,3007,,1.5456790924072266,,,1.4214473962783813,,,0.03287343680858612,,1.7390742868883535e-05,5.8194578741677105e-05,0.5090340375900269,0.016843773424625397,0.08487790077924728,,,,
188,3023,1.5448124408721924,,,1.4228650331497192,,,0.032322511076927185,,,,,,,,1.265140525674724e-07,3.967144220951013e-05,0.51739501953125,0.016780147328972816
188,3023,,1.5452818870544434,,,1.4222068786621094,,,0.03251141682267189,,1.6111949662445113e-05,3.1953382858773693e-05,0.5107181072235107,0.016675041988492012,0.0845477506518364,,,,
189,3039,1.544816493988037,,,1.4232217073440552,,,0.031961839646101,,,,,,,,6.042590712240781e-07,1.7509304598206654e-05,0.5174931287765503,0.01656588539481163
189,3039,,1.544800877571106,,,1.42304527759552,,,0.0321536585688591,,3.2127425129147014e-06,2.5761295546544716e-05,0.5100879073143005,0.016443131491541862,0.05141901969909668,,,,
190,3049,,,1.5449135303497314,,,1.423332691192627,,,0.03175345063209534,,,,,,,,,
190,3055,1.5449820756912231,,,1.4234124422073364,,,0.03160518780350685,,,,,,,,1.0870328878809232e-05,1.1968284525210038e-05,0.517733097076416,0.016396882012486458
190,3055,,1.544893503189087,,,1.4233170747756958,,,0.03178931400179863,,6.916234724485548e-06,2.4724571630940773e-05,0.507425844669342,0.0161773432046175,0.06274323910474777,,,,
191,3071,1.5446140766143799,,,1.4241076707839966,,,0.03127826377749443,,,,,,,,7.414584160869708e-06,2.1443458535941318e-05,0.5176795125007629,0.016234105452895164
191,3071,,1.544925570487976,,,1.4236236810684204,,,0.031450748443603516,,2.623448926897254e-05,3.6383084079716355e-05,0.508202850818634,0.01607678085565567,0.1059751808643341,,,,
192,3087,1.5437442064285278,,,1.42528235912323,,,0.030973181128501892,,,,,,,,9.159535693470389e-05,9.744577255332842e-05,0.5165206789970398,0.016278576105833054
192,3087,,1.5442845821380615,,,1.4245831966400146,,,0.031132273375988007,,2.7770091037382372e-05,4.7512236051261425e-05,0.5113532543182373,0.016030965372920036,0.10328713804483414,,,,
193,3099,,,1.5425084829330444,,,1.4267100095748901,,,0.030781762674450874,,,,,,,,,
193,3103,1.5421943664550781,,,1.4271162748336792,,,0.030689673498272896,,,,,,,,1.3184366025598138e-06,1.5462535884580575e-05,0.517530083656311,0.015906931832432747
193,3103,,1.5429694652557373,,,1.4261888265609741,,,0.030841713771224022,,2.8987498808419332e-05,3.4973316360265017e-05,0.510299563407898,0.01583195850253105,0.1029377356171608,,,,
194,3119,1.5416972637176514,,,1.427948236465454,,,0.030354561284184456,,,,,,,,1.695223181741312e-05,4.1305702325189486e-05,0.517035722732544,0.015779510140419006
194,3119,,1.5418782234191895,,,1.427588939666748,,,0.03053308092057705,,9.834471711656079e-06,4.6950492105679587e-05,0.5108054876327515,0.01568012125790119,0.07421610504388809,,,,
195,3135,1.5408930778503418,,,1.429066777229309,,,0.030040191486477852,,,,,,,,2.2069007172831334e-06,3.913150794687681e-05,0.5175628066062927,0.015607008710503578
195,3135,,1.5413954257965088,,,1.4284015893936157,,,0.03020327351987362,,2.5835359338088892e-05,4.032667129649781e-05,0.5081685185432434,0.01544510293751955,0.11182597279548645,,,,
196,3149,,,1.5392521619796753,,,1.4309275150299072,,,0.02982049062848091,,,,,,,,,
196,3151,1.5389716625213623,,,1.4312669038772583,,,0.02976195327937603,,,,,,,,3.250363079132512e-05,5.669267557095736e-05,0.5179618000984192,0.015546719543635845
196,3151,,1.5399510860443115,,,1.4301358461380005,,,0.02991306222975254,,3.7004730984335765e-05,4.861328488914296e-05,0.5099143981933594,0.015378313139081001,0.11733991652727127,,,,
197,3167,1.5376765727996826,,,1.4328726530075073,,,0.029450980946421623,,,,,,,,4.3195865146117285e-05,5.1642949983943254e-05,0.5180442929267883,0.015397329814732075
197,3167,,1.5382968187332153,,,1.432082176208496,,,0.02962111122906208,,2.1315754565875977e-05,5.2111561672063544e-05,0.5107477307319641,0.015237162820994854,0.09162315726280212,,,,
198,3183,1.5362255573272705,,,1.4346314668655396,,,0.02914281003177166,,,,,,,,6.436440162360668e-05,0.00010265062155667692,0.5166672468185425,0.015303278341889381
198,3183,,1.5370458364486694,,,1.433651328086853,,,0.029302841052412987,,3.4972181310877204e-05,3.888216815539636e-05,0.50705486536026,0.014969894662499428,0.12687206268310547,,,,
199,3199,,,1.5342875719070435,,,1.4368149042129517,,,0.028897730633616447,,,,,,,,,
199,3199,1.5341172218322754,,,1.4370007514953613,,,0.02888178639113903,,,,,,,,1.1043774748031865e-06,2.500608934496995e-05,0.5173261761665344,0.014978930354118347
199,3199,,1.5353477001190186,,,1.4356334209442139,,,0.0290190689265728,,5.68720352021046e-05,5.6651140766916797e-05,0.5095568299293518,0.014954503625631332,0.1481543928384781,,,,
200,3215,1.5316764116287231,,,1.43970787525177,,,0.028615634888410568,,,,,,,,6.985313666518778e-05,6.150132685434073e-05,0.5182138681411743,0.01502455398440361
200,3215,,1.5330300331115723,,,1.438214898109436,,,0.02875516749918461,,4.1696395783219486e-05,5.276143201626837e-05,0.5126029849052429,0.014876892790198326,0.1333279311656952,,,,
201,3231,1.529793620109558,,,1.4418553113937378,,,0.028351111337542534,,,,,,,,1.2729099552188927e-08,6.222900265129283e-05,0.5174258947372437,0.01475934125483036
201,3231,,1.53067946434021,,,1.4408284425735474,,,0.028492141515016556,,2.259786742797587e-05,4.572512625600211e-05,0.5112899541854858,0.014667648822069168,0.0998634472489357,,,,
202,3247,1.5294190645217896,,,1.4425219297409058,,,0.028058798983693123,,,,,,,,2.4163196030713152e-06,4.934727985528298e-05,0.5172789692878723,0.014589106664061546
202,3247,,1.5295482873916626,,,1.4422311782836914,,,0.028220470994710922,,2.6834741220227443e-06,7.057967741275206e-05,0.5111836791038513,0.014529865235090256,0.04530753195285797,,,,
203,3249,,,1.5294438600540161,,,1.4425184726715088,,,0.028037654235959053,,,,,,,,,
203,3263,1.5295886993408203,,,1.4427142143249512,,,0.027697401121258736,,,,,,,,1.8266226106788963e-05,2.020241845457349e-05,0.5170214176177979,0.014377236366271973
203,3263,,1.529514193534851,,,1.4425948858261108,,,0.027890954166650772,,2.7717514967662282e-06,4.1959585360018536e-05,0.5086556077003479,0.01425351295620203,0.04183792322874069,,,,
204,3279,1.5289642810821533,,,1.4436500072479248,,,0.027385592460632324,,,,,,,,1.068307469154206e-07,1.16084029286867e-05,0.5173965096473694,0.0141861317679286
204,3279,,1.5293892621994019,,,1.4430652856826782,,,0.027545351535081863,,1.359380803478416e-05,2.8670396204688586e-05,0.5136944651603699,0.014212183654308319,0.07598558068275452,,,,
205,3295,1.5282707214355469,,,1.4446707963943481,,,0.02705848589539528,,,,,,,,6.37956109130755e-05,6.468457286246121e-05,0.5166710615158081,0.014171283692121506
205,3295,,1.5287728309631348,,,1.4440020322799683,,,0.027225395664572716,,2.474164284649305e-05,2.7556339773582295e-05,0.5115073323249817,0.014001414179801941,0.08819200098514557,,,,
206,3299,,,1.5279192924499512,,,1.4450746774673462,,,0.027005767449736595,,,,,,,,,
206,3311,1.5261775255203247,,,1.4470263719558716,,,0.026796085759997368,,,,,,,,1.4912070867012517e-07,1.5060588339110836e-05,0.5174599885940552,0.013887924142181873
206,3311,,1.5273789167404175,,,1.4456878900527954,,,0.026933135464787483,,4.8455927753821015e-05,5.786871042801067e-05,0.5124155879020691,0.013959185220301151,0.14732852578163147,,,,
207,3327,1.5243451595306396,,,1.4491158723831177,,,0.026539279147982597,,,,,,,,2.2332940829983272e-07,1.4310326150734909e-05,0.5173820853233337,0.013752024620771408
207,3327,,1.5251829624176025,,,1.448141098022461,,,0.026675814762711525,,3.144911170238629e-05,4.084639294887893e-05,0.5138870477676392,0.01381155475974083,0.11155203729867935,,,,
208,3343,1.5234497785568237,,,1.4502848386764526,,,0.026265475898981094,,,,,,,,1.9582903405535035e-06,2.0896221030852757e-05,0.5175568461418152,0.013627167791128159
208,3343,,1.524034857749939,,,1.4495595693588257,,,0.02640574425458908,,2.007066723308526e-05,3.071677565458231e-05,0.5120404362678528,0.013596679084002972,0.0911112055182457,,,,
209,3349,,,1.5231398344039917,,,1.4506739377975464,,,0.02618633769452572,,,,,,,,,
209,3359,1.522002100944519,,,1.4519855976104736,,,0.026012269780039787,,,,,,,,7.672727224417031e-05,0.00011824895045720041,0.5165991187095642,0.013726389035582542
209,3359,,1.5229159593582153,,,1.4509379863739014,,,0.026145944371819496,,3.8876965845702216e-05,4.059107959619723e-05,0.5088561773300171,0.013424447737634182,0.12025969475507736,,,,
210,3375,1.5196913480758667,,,1.4545201063156128,,,0.0257886815816164,,,,,,,,2.928476533270441e-05,1.092672573577147e-05,0.5179361701011658,0.013417286798357964
210,3375,,1.520890712738037,,,1.4532023668289185,,,0.025906691327691078,,5.524277003132738e-05,7.186860602814704e-05,0.510971188545227,0.013426201418042183,0.14988011121749878,,,,
211,3391,1.5172841548919678,,,1.4571512937545776,,,0.0255648922175169,,,,,,,,1.2263828466529958e-05,6.292662874329835e-05,0.5177560448646545,0.013346677646040916
211,3391,,1.5186421871185303,,,1.4556750059127808,,,0.02568274736404419,,5.30426150362473e-05,4.244859155733138e-05,0.5117433667182922,0.013284450396895409,0.13578800857067108,,,,
212,3399,,,1.5162407159805298,,,1.4582927227020264,,,0.02546663023531437,,,,,,,,,
212,3407,1.5146551132202148,,,1.460002064704895,,,0.025342877954244614,,,,,,,,4.8612579121254385e-05,8.857979082677048e-06,0.5167680382728577,0.01318295206874609
212,3407,,1.5160350799560547,,,1.4585039615631104,,,0.025460785254836082,,4.1703904571477324e-05,3.856031980831176e-05,0.5101838707923889,0.013109236024320126,0.11582480370998383,,,,
213,3423,1.5126473903656006,,,1.4622420072555542,,,0.025110896676778793,,,,,,,,1.7718923572829226e-06,2.517203029128723e-05,0.517300546169281,0.013029366731643677
213,3423,,1.5136115550994873,,,1.4611537456512451,,,0.0252346433699131,,1.2179091754660476e-05,2.641176979523152e-05,0.5113679766654968,0.01296147983521223,0.07049620896577835,,,,
214,3439,1.5113792419433594,,,1.463744044303894,,,0.02487676590681076,,,,,,,,4.831680143979611e-06,3.976055813836865e-05,0.5176330804824829,0.012942539528012276
214,3439,,1.5120679140090942,,,1.4629318714141846,,,0.025000499561429024,,1.732473356241826e-05,2.92340773739852e-05,0.5115000009536743,0.01285609696060419,0.08737806975841522,,,,
215,3449,,,1.5105398893356323,,,1.4647167921066284,,,0.024743352085351944,,,,,,,,,
215,3455,1.5098515748977661,,,1.4655022621154785,,,0.024646373465657234,,,,,,,,1.7313162970822304e-05,6.465233309427276e-05,0.5178186893463135,0.012883243151009083
215,3455,,1.5106885433197021,,,1.4645450115203857,,,0.024766597896814346,,2.0998419131501578e-05,3.533787457854487e-05,0.5097537636756897,0.012710142880678177,0.09887540340423584,,,,
216,3471,1.509093165397644,,,1.4664984941482544,,,0.024408074095845222,,,,,,,,3.9421042856702115e-06,2.9517323127947748e-05,0.5176129937171936,0.012683174572885036
216,3471,,1.5095618963241577,,,1.4659024477005005,,,0.024535570293664932,,1.9182623873348348e-05,3.0230254196794704e-05,0.5102452039718628,0.012591379694640636,0.08892112970352173,,,,
217,3487,1.5083597898483276,,,1.467488169670105,,,0.024152088910341263,,,,,,,,5.380318725656252e-06,1.1561150131456088e-05,0.517207145690918,0.012516714632511139
217,3487,,1.5087132453918457,,,1.466996669769287,,,0.02429022826254368,,3.0044120649108663e-06,1.1296649972791784e-05,0.5099409222602844,0.01240893267095089,0.041219063103199005,,,,
218,3499,,,1.5079951286315918,,,1.468043565750122,,,0.023961100727319717,,,,,,,,,
218,3503,1.5075831413269043,,,1.468536138534546,,,0.023880960419774055,,,,,,,,0.00021237574401311576,0.0001669541816227138,0.5160515904426575,0.012889159843325615
218,3503,,1.5081111192703247,,,1.4678676128387451,,,0.02402137964963913,,2.9169099434511736e-05,3.623523298301734e-05,0.5097891688346863,0.012340579181909561,0.1038115993142128,,,,
219,3519,1.5054328441619873,,,1.4709080457687378,,,0.023659441620111465,,,,,,,,5.671446160704363e-06,3.7368368793977425e-05,0.5172014832496643,0.012300201691687107
219,3519,,1.5064888000488281,,,1.469735026359558,,,0.02377629466354847,,4.2826650314964354e-05,4.015280865132809e-05,0.5075651407241821,0.012191751040518284,0.11323860287666321,,,,
220,3535,1.5034455060958862,,,1.473117709159851,,,0.023436907678842545,,,,,,,,1.951002559508197e-06,2.585051697678864e-05,0.5172947645187378,0.012164806015789509
220,3535,,1.504565954208374,,,1.471877932548523,,,0.023555945605039597,,3.68517758033704e-05,3.9693128201179206e-05,0.5089254975318909,0.012102409265935421,0.11841725558042526,,,,
221,3549,,,1.5017671585083008,,,1.4749701023101807,,,0.02326297014951706,,,,,,,,,
