"Max Conc","Exp Time","Temp","Cell Viab","Adj Cell Viab","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","30","25.4","0.94178928233938","0.94178928233938","","0","300","0.5","2.6166666666667","","0","300","4.5","4.6","","0","300","4.5","5.2833333333333","","0","300","30","30.183333333333","","0","300","7","7.25","","0","300","7","7.15","","0","300","5","5.4833333333333","","0","300","5","5.75","","Media","Media","1440","1225"
"7","30","25.4","1.0188953648823","1.0188953648823","","0","300","0.5","2.6166666666667","","0","300","4.5","4.6","","0","300","4.5","5.2833333333333","","0","300","30","30.183333333333","","0","300","7","7.25","","0","300","7","7.15","","0","300","5","5.4833333333333","","0","300","5","5.75","","Media","Media","1440","1225"
"7","30","25.4","1.0399639941598","1.0399639941598","","0","300","0.5","2.6166666666667","","0","300","4.5","4.6","","0","300","4.5","5.2833333333333","","0","300","30","30.183333333333","","0","300","7","7.25","","0","300","7","7.15","","0","300","5","5.4833333333333","","0","300","5","5.75","","Media","Media","1440","1225"
"7","60","25.15","1.0769022576162","1.0769022576162","","0","300","0.5","2.5166666666667","","0","300","4.5","4.7166666666667","","0","300","4.5","4.6833333333333","","0","300","60","61.15","","0","300","7","7.1833333333333","","0","300","7","7.3","","0","300","5","5.1666666666667","","0","300","5","5.2166666666667","","Media","Media","1440","1295"
"7","60","25.15","0.90939721205593","0.90939721205593","","0","300","0.5","2.5166666666667","","0","300","4.5","4.7166666666667","","0","300","4.5","4.6833333333333","","0","300","60","61.15","","0","300","7","7.1833333333333","","0","300","7","7.3","","0","300","5","5.1666666666667","","0","300","5","5.2166666666667","","Media","Media","1440","1295"
"7","60","25.15","0.88218213937513","0.88218213937513","","0","300","0.5","2.5166666666667","","0","300","4.5","4.7166666666667","","0","300","4.5","4.6833333333333","","0","300","60","61.15","","0","300","7","7.1833333333333","","0","300","7","7.3","","0","300","5","5.1666666666667","","0","300","5","5.2166666666667","","Media","Media","1440","1295"
"7","60","25.15","1.1093612415695","1.1093612415695","","0","300","0.5","2.5166666666667","","0","300","4.5","4.7166666666667","","0","300","4.5","4.6833333333333","","0","300","60","61.15","","0","300","7","7.1833333333333","","0","300","7","7.3","","0","300","5","5.1666666666667","","0","300","5","5.2166666666667","","Media","Media","1440","1295"
"7","60","25.15","1.0221571493832","1.0221571493832","","0","300","0.5","2.5166666666667","","0","300","4.5","4.7166666666667","","0","300","4.5","4.6833333333333","","0","300","60","61.15","","0","300","7","7.1833333333333","","0","300","7","7.3","","0","300","5","5.1666666666667","","0","300","5","5.2166666666667","","Media","Media","1440","1295"
"10","5","27","0.99991540649013","1.0299595144299","","0","300","0.5","3.2666666666667","","0","300","4.5","4.8666666666667","","0","300","10.5","10.716666666667","","0","300","5","5.3166666666667","","0","300","12.5","13.733333333333","","0","300","7","7.1666666666667","","0","300","5","5.2166666666667","","0","300","5","5.2666666666667","","Media","Media","1440","1395"
"10","5","27","0.93234621523699","0.96036009535724","","0","300","0.5","3.2666666666667","","0","300","4.5","4.8666666666667","","0","300","10.5","10.716666666667","","0","300","5","5.3166666666667","","0","300","12.5","13.733333333333","","0","300","7","7.1666666666667","","0","300","5","5.2166666666667","","0","300","5","5.2666666666667","","Media","Media","1440","1395"
"10","5","27","1.116680733636","","","0","300","0.5","3.2666666666667","","0","300","4.5","4.8666666666667","","0","300","10.5","10.716666666667","","0","300","5","5.3166666666667","","0","300","12.5","13.733333333333","","0","300","7","7.1666666666667","","0","300","5","5.2166666666667","","0","300","5","5.2666666666667","","Media","Media","1440","1395"
