Gly (mol/L),DMSO (mol/L),PG (mol/L),EG (mol/L),FA (mol/L),Exp Time (min),Temp (°C),Cell Viab (%)
0.0,0.5,0.0,0.0,0.5,30,26.8,0.90353904508607
0.0,0.5,0.0,0.0,0.5,60,26.8,0.72268542943205
0.0,0.5,0.0,0.0,0.5,60,26.8,1.0266829471045
0.0,0.5,0.0,0.0,0.5,60,26.8,1.0459195285459
0.0,0.5,0.0,0.0,0.5,60,26.8,1.1521075070699
0.0,0.5,0.0,0.0,0.5,60,26.8,0.79569789389819
0.0,1.5,0.0,0.0,1.5,5,24.9,1.0323111811711
0.0,1.5,0.0,0.0,1.5,5,24.9,0.86142361316683
0.0,1.5,0.0,0.0,1.5,5,24.9,1.0705158069175
0.0,1.5,0.0,0.0,1.5,5,24.9,0.90510598203969
0.0,1.5,0.0,0.0,1.5,5,24.9,0.96148353885827
0.0,1.5,0.0,0.0,1.5,10,25.5,1.078646841271
0.0,1.5,0.0,0.0,1.5,10,25.5,0.9668407657813
0.0,1.5,0.0,0.0,1.5,10,25.5,0.74794232175121
0.0,1.5,0.0,0.0,1.5,10,25.5,1.1152096033264
0.0,1.5,0.0,0.0,1.5,10,25.5,0.83085449073697
0.0,1.5,0.0,0.0,1.5,30,25,0.85025224054999
0.0,1.5,0.0,0.0,1.5,30,25,0.92761699060852
0.0,1.5,0.0,0.0,1.5,30,25,1.0183812020925
0.0,1.5,0.0,0.0,1.5,30,25,0.97026244220265
0.0,1.5,0.0,0.0,1.5,30,25,1.1010468248544
0.0,1.5,0.0,0.0,1.5,60,24.9,1.0359141432633
0.0,1.5,0.0,0.0,1.5,60,24.9,0.96762182697521
0.0,1.5,0.0,0.0,1.5,60,24.9,1.2995687776293
0.0,1.5,0.0,0.0,1.5,60,24.9,0.94474052994763
0.0,1.5,0.0,0.0,1.5,60,24.9,0.89216104315034
0.0,2.5,0.0,0.0,2.5,5,22.9,0.83281763688061
0.0,2.5,0.0,0.0,2.5,5,22.9,1.0059496601151
0.0,2.5,0.0,0.0,2.5,5,22.9,1.0310141687914
0.0,2.5,0.0,0.0,2.5,5,22.9,0.74497376198749
0.0,2.5,0.0,0.0,2.5,5,22.9,0.88343922415251
0.0,2.5,0.0,0.0,2.5,10,25.3,0.80843109900172
0.0,2.5,0.0,0.0,2.5,10,25.3,0.79162815183517
0.0,2.5,0.0,0.0,2.5,10,25.3,0.73209491376394
0.0,2.5,0.0,0.0,2.5,10,25.3,0.75972752540291
0.0,2.5,0.0,0.0,2.5,10,25.3,0.79457145158241
0.0,2.5,0.0,0.0,2.5,30,25.1,0.81083659453223
0.0,2.5,0.0,0.0,2.5,30,25.1,0.74374612530015
0.0,2.5,0.0,0.0,2.5,30,25.1,0.81665454886355
0.0,2.5,0.0,0.0,2.5,30,25.1,0.66168120166314
0.0,2.5,0.0,0.0,2.5,30,25.1,0.79821774234416
0.0,2.5,0.0,0.0,2.5,60,24.3,0.70821441268718
0.0,2.5,0.0,0.0,2.5,60,24.3,0.647621434487
0.0,2.5,0.0,0.0,2.5,60,24.3,0.6760195781719
0.0,2.5,0.0,0.0,2.5,60,24.3,0.60401362979189
0.0,2.5,0.0,0.0,2.5,60,24.3,0.50281631171353
0.0,3.5,0.0,0.0,3.5,5,24.1,0.80032875738951
0.0,3.5,0.0,0.0,3.5,5,24.1,0.8021898226115
0.0,3.5,0.0,0.0,3.5,5,24.1,0.83436811945458
0.0,3.5,0.0,0.0,3.5,5,24.1,0.79548016833856
0.0,3.5,0.0,0.0,3.5,5,24.1,0.74222651659056
0.0,3.5,0.0,0.0,3.5,10,26.5,0.63372371015592
0.0,3.5,0.0,0.0,3.5,10,26.5,0.64325187701311
0.0,3.5,0.0,0.0,3.5,10,26.5,0.65041706567939
0.0,3.5,0.0,0.0,3.5,10,26.5,0.71932010284184
0.0,3.5,0.0,0.0,3.5,10,26.5,0.64947765020512
0.0,3.5,0.0,0.0,3.5,30,25.4,0.64425494444912
0.0,3.5,0.0,0.0,3.5,30,25.4,0.60159583943316
0.0,3.5,0.0,0.0,3.5,30,25.4,0.52217716870836
0.0,3.5,0.0,0.0,3.5,30,25.4,0.54816065026812
0.0,3.5,0.0,0.0,3.5,30,25.4,0.66843755283856
0.0,3.5,0.0,0.0,3.5,60,25.15,0.39227047081702
0.0,3.5,0.0,0.0,3.5,60,25.15,0.36601737802912
0.0,3.5,0.0,0.0,3.5,60,25.15,0.42377067961049
0.0,3.5,0.0,0.0,3.5,60,25.15,0.36732578244632
0.0,3.5,0.0,0.0,3.5,60,25.15,0.36887426233351
0.0,5.0,0.0,0.0,5.0,5,27,0.52565780618133
0.0,5.0,0.0,0.0,5.0,5,27,0.56193608764982
0.0,5.0,0.0,0.0,5.0,5,27,0.36917915399198
0.0,5.0,0.0,0.0,5.0,5,27,0.47357240661347
0.0,5.0,0.0,0.0,5.0,5,27,0.41210011939423
0.0,5.0,0.0,0.0,5.0,10,27,0.10034583679325
0.0,5.0,0.0,0.0,5.0,10,27,0.11677727920988
0.0,5.0,0.0,0.0,5.0,10,27,0.14327896612482
0.0,5.0,0.0,0.0,5.0,10,27,0.12144026914944
0.0,5.0,0.0,0.0,5.0,10,27,0.079942810629339
0.0,5.0,0.0,0.0,5.0,30,27,0.068522013209271
0.0,5.0,0.0,0.0,5.0,30,27,0.045861034510836
0.0,5.0,0.0,0.0,5.0,30,27,0.08918268954071
0.0,5.0,0.0,0.0,5.0,30,27,0.048607814946383
0.0,5.0,0.0,0.0,5.0,30,27,0.09583225435485
0.0,5.0,0.0,0.0,5.0,60,27.1,-0.0031146322749379
0.0,5.0,0.0,0.0,5.0,60,27.1,-0.00074744162814748
0.0,5.0,0.0,0.0,5.0,60,27.1,-0.00027264235599898
0.0,5.0,0.0,0.0,5.0,60,27.1,-0.004136316082431
0.0,5.0,0.0,0.0,5.0,60,27.1,-0.0022031107980518
0.0,0.0,0.5,0.5,0.0,5,23.9,0.96129456399789
0.0,0.0,0.5,0.5,0.0,5,23.9,0.89999470602081
0.0,0.0,0.5,0.5,0.0,5,23.9,0.85878745794949
0.0,0.0,0.5,0.5,0.0,5,23.9,1.0383560653254
0.0,0.0,0.5,0.5,0.0,5,23.9,0.72698700444042
0.0,0.0,0.5,0.5,0.0,10,26.6,1.0214623361666
0.0,0.0,0.5,0.5,0.0,10,26.6,1.2483646245966
0.0,0.0,0.5,0.5,0.0,10,26.6,1.1817814931826
0.0,0.0,0.5,0.5,0.0,10,26.6,1.0809116117509
0.0,0.0,0.5,0.5,0.0,10,26.6,1.0441173707392
0.0,0.0,0.5,0.5,0.0,30,26.8,0.91130523415675
0.0,0.0,0.5,0.5,0.0,30,26.8,0.93762864567526
0.0,0.0,0.5,0.5,0.0,30,26.8,0.90403690066374
0.0,0.0,0.5,0.5,0.0,30,26.8,1.0336654954059
0.0,0.0,0.5,0.5,0.0,30,26.8,0.93468547415946
0.0,0.0,0.5,0.5,0.0,60,26.8,1.365939959776
0.0,0.0,0.5,0.5,0.0,60,26.8,0.91108890276087
0.0,0.0,0.5,0.5,0.0,60,26.8,0.95781711666615
0.0,0.0,0.5,0.5,0.0,60,26.8,0.98174971165977
0.0,0.0,0.5,0.5,0.0,60,26.8,0.94146407760472
0.0,0.0,1.5,1.5,0.0,5,24.9,1.0452249631055
0.0,0.0,1.5,1.5,0.0,5,24.9,0.97073087175048
0.0,0.0,1.5,1.5,0.0,5,24.9,1.1768536078427
0.0,0.0,1.5,1.5,0.0,5,24.9,0.96942963942648
0.0,0.0,1.5,1.5,0.0,5,24.9,0.92169106634299
0.0,0.0,1.5,1.5,0.0,10,25.5,0.83827347116903
0.0,0.0,1.5,1.5,0.0,10,25.5,0.97250937311846
0.0,0.0,1.5,1.5,0.0,10,25.5,0.81223984781238
0.0,0.0,1.5,1.5,0.0,10,25.5,0.85335068820259
0.0,0.0,1.5,1.5,0.0,10,25.5,0.86648118474093
0.0,0.0,1.5,1.5,0.0,30,25,1.0107739969472
0.0,0.0,1.5,1.5,0.0,30,25,1.0089104646815
0.0,0.0,1.5,1.5,0.0,30,25,1.0436442000526
0.0,0.0,1.5,1.5,0.0,30,25,1.0421975382404
0.0,0.0,1.5,1.5,0.0,30,25,0.81249949827754
0.0,0.0,1.5,1.5,0.0,60,24.9,1.1770811876341
0.0,0.0,1.5,1.5,0.0,60,24.9,0.93241402802973
0.0,0.0,1.5,1.5,0.0,60,24.9,1.0052362832631
0.0,0.0,1.5,1.5,0.0,60,24.9,0.98938208506257
0.0,0.0,1.5,1.5,0.0,60,24.9,0.80736101167263
0.0,0.0,2.5,2.5,0.0,5,22.9,1.2175018356848
0.0,0.0,2.5,2.5,0.0,5,22.9,1.0290207427755
0.0,0.0,2.5,2.5,0.0,5,22.9,0.88229976393438
0.0,0.0,2.5,2.5,0.0,5,22.9,0.94391287846104
0.0,0.0,2.5,2.5,0.0,5,22.9,0.8817996106793
0.0,0.0,2.5,2.5,0.0,10,25.3,0.89603911779469
0.0,0.0,2.5,2.5,0.0,10,25.3,0.92263946636147
0.0,0.0,2.5,2.5,0.0,10,25.3,0.82823722596304
0.0,0.0,2.5,2.5,0.0,10,25.3,0.96005232948303
0.0,0.0,2.5,2.5,0.0,10,25.3,0.88212129192781
0.0,0.0,2.5,2.5,0.0,30,25.1,0.98632152770767
0.0,0.0,2.5,2.5,0.0,30,25.1,1.1724829104423
0.0,0.0,2.5,2.5,0.0,30,25.1,1.0625410693844
0.0,0.0,2.5,2.5,0.0,30,25.1,0.95931646893392
0.0,0.0,2.5,2.5,0.0,30,25.1,1.1667304752331
0.0,0.0,2.5,2.5,0.0,60,24.3,0.998413637002
0.0,0.0,2.5,2.5,0.0,60,24.3,0.88641440720933
0.0,0.0,2.5,2.5,0.0,60,24.3,1.145564479279
0.0,0.0,2.5,2.5,0.0,60,24.3,1.1025823130029
0.0,0.0,2.5,2.5,0.0,60,24.3,0.90419646098804
0.0,0.0,2.5,2.5,0.0,60,24.3,1.1719374311451
0.0,0.0,3.5,3.5,0.0,5,24.1,0.69501053392793
0.0,0.0,3.5,3.5,0.0,5,24.1,1.0759573684335
0.0,0.0,3.5,3.5,0.0,5,24.1,0.86254924739733
0.0,0.0,3.5,3.5,0.0,5,24.1,0.85372251061664
0.0,0.0,3.5,3.5,0.0,5,24.1,0.93382327192257
0.0,0.0,3.5,3.5,0.0,10,26.5,0.76355669828985
0.0,0.0,3.5,3.5,0.0,10,26.5,0.70826768167566
0.0,0.0,3.5,3.5,0.0,10,26.5,0.99743915766114
0.0,0.0,3.5,3.5,0.0,10,26.5,0.83898291750754
0.0,0.0,3.5,3.5,0.0,10,26.5,0.91042241185194
0.0,0.0,3.5,3.5,0.0,30,25.4,0.64101242113336
0.0,0.0,3.5,3.5,0.0,30,25.4,0.96456310787481
0.0,0.0,3.5,3.5,0.0,30,25.4,0.7806676075447
0.0,0.0,3.5,3.5,0.0,30,25.4,0.71346883904475
0.0,0.0,3.5,3.5,0.0,30,25.4,0.73208106573876
0.0,0.0,3.5,3.5,0.0,60,25.15,0.34111321999397
0.0,0.0,3.5,3.5,0.0,60,25.15,0.31202930316426
0.0,0.0,3.5,3.5,0.0,60,25.15,0.48078601792904
0.0,0.0,3.5,3.5,0.0,60,25.15,0.26097574198928
0.0,0.0,3.5,3.5,0.0,60,25.15,0.25983661417187
0.0,0.0,5.0,5.0,0.0,5,27,0.010012801323862
0.0,0.0,5.0,5.0,0.0,5,27,0.0093765156189921
0.0,0.0,5.0,5.0,0.0,5,27,0.0080296259149979
0.0,0.0,5.0,5.0,0.0,5,27,0.0039086722359322
0.0,0.0,5.0,5.0,0.0,5,27,0.0064480989013323
0.0,0.0,5.0,5.0,0.0,10,27,-0.002273087254423
0.0,0.0,5.0,5.0,0.0,10,27,-0.0024806543366756
0.0,0.0,5.0,5.0,0.0,10,27,-0.00086940202109721
0.0,0.0,5.0,5.0,0.0,10,27,-4.7639789215413E-5
0.0,0.0,5.0,5.0,0.0,10,27,4.3067839871613E-5
0.0,0.0,5.0,5.0,0.0,30,27,-0.00045291004606086
0.0,0.0,5.0,5.0,0.0,30,27,-0.00094039956614644
0.0,0.0,5.0,5.0,0.0,30,27,0.00010476056186569
0.0,0.0,5.0,5.0,0.0,30,27,-0.00061246993229061
0.0,0.0,5.0,5.0,0.0,30,27,-0.00044470651695024
0.0,0.0,5.0,5.0,0.0,60,27.1,-0.00049600294012307
0.0,0.0,5.0,5.0,0.0,60,27.1,-0.0015754409230102
0.0,0.0,5.0,5.0,0.0,60,27.1,-8.2110801172971E-6
0.0,0.0,5.0,5.0,0.0,60,27.1,-0.0053471918586658
0.0,0.0,5.0,5.0,0.0,60,27.1,0.0044530331310317
0.0,0.0,0.5,0.0,0.5,5,23.9,1.0334754893281
0.0,0.0,0.5,0.0,0.5,5,23.9,0.73908301412953
0.0,0.0,0.5,0.0,0.5,5,23.9,0.83324969029475
0.0,0.0,0.5,0.0,0.5,5,23.9,0.9592192619321
0.0,0.0,0.5,0.0,0.5,5,23.9,0.96881707913165
0.0,0.0,0.5,0.0,0.5,10,26.6,0.97035006068642
0.0,0.0,0.5,0.0,0.5,10,26.6,1.1590214852207
0.0,0.0,0.5,0.0,0.5,10,26.6,1.2195151915218
0.0,0.0,0.5,0.0,0.5,10,26.6,0.99317188167801
0.0,0.0,0.5,0.0,0.5,10,26.6,0.92489006124995
0.0,0.0,0.5,0.0,0.5,30,26.8,1.0144538925841
0.0,0.0,0.5,0.0,0.5,30,26.8,1.1075895422663
0.0,0.0,0.5,0.0,0.5,30,26.8,0.95947368634127
0.0,0.0,0.5,0.0,0.5,30,26.8,1.1584043923278
0.0,0.0,0.5,0.0,0.5,30,26.8,1.2593853385837
0.0,0.0,0.5,0.0,0.5,60,26.8,1.1490105413728
0.0,0.0,0.5,0.0,0.5,60,26.8,1.1114803581746
0.0,0.0,0.5,0.0,0.5,60,26.8,0.99836438068675
0.0,0.0,0.5,0.0,0.5,60,26.8,0.81136602563703
0.0,0.0,0.5,0.0,0.5,60,26.8,0.80597292627457
0.0,0.0,1.5,0.0,1.5,5,24.9,1.072641888959
0.0,0.0,1.5,0.0,1.5,5,24.9,0.98112205532451
0.0,0.0,1.5,0.0,1.5,5,24.9,0.95355977914962
0.0,0.0,1.5,0.0,1.5,5,24.9,1.0087721154451
0.0,0.0,1.5,0.0,1.5,5,24.9,0.94373580995594
0.0,0.0,1.5,0.0,1.5,5,24.9,0.77911992604312
0.0,0.0,1.5,0.0,1.5,10,25.5,0.86651045800309
0.0,0.0,1.5,0.0,1.5,10,25.5,0.89250054289325
0.0,0.0,1.5,0.0,1.5,10,25.5,0.80170190575283
0.0,0.0,1.5,0.0,1.5,10,25.5,0.90095476777216
0.0,0.0,1.5,0.0,1.5,10,25.5,0.89257351654179
0.0,0.0,1.5,0.0,1.5,30,25,0.88884019408888
0.0,0.0,1.5,0.0,1.5,30,25,0.76337574122588
0.0,0.0,1.5,0.0,1.5,30,25,0.9360959645293
0.0,0.0,1.5,0.0,1.5,30,25,0.94162729660876
0.0,0.0,1.5,0.0,1.5,30,25,0.78256553874141
0.0,0.0,1.5,0.0,1.5,60,24.9,0.84474642321499
0.0,0.0,1.5,0.0,1.5,60,24.9,0.88399261905865
0.0,0.0,1.5,0.0,1.5,60,24.9,0.94426898933045
0.0,0.0,1.5,0.0,1.5,60,24.9,1.0473311503867
0.0,0.0,1.5,0.0,1.5,60,24.9,0.91852743047255
0.0,0.0,2.5,0.0,2.5,5,22.9,0.72941096057818
0.0,0.0,2.5,0.0,2.5,5,22.9,0.94995130367427
0.0,0.0,2.5,0.0,2.5,5,22.9,0.92657351733673
0.0,0.0,2.5,0.0,2.5,5,22.9,0.90538115606125
0.0,0.0,2.5,0.0,2.5,5,22.9,0.63506995970295
0.0,0.0,2.5,0.0,2.5,10,25.3,0.31240269876957
0.0,0.0,2.5,0.0,2.5,10,25.3,0.32470826415476
0.0,0.0,2.5,0.0,2.5,10,25.3,0.33866870888344
0.0,0.0,2.5,0.0,2.5,10,25.3,0.3461226070513
0.0,0.0,2.5,0.0,2.5,10,25.3,0.3194046721799
0.0,0.0,2.5,0.0,2.5,30,25.1,0.30797772453621
0.0,0.0,2.5,0.0,2.5,30,25.1,0.29473551005945
0.0,0.0,2.5,0.0,2.5,30,25.1,0.23348384391028
0.0,0.0,2.5,0.0,2.5,30,25.1,0.29238642621718
0.0,0.0,2.5,0.0,2.5,30,25.1,0.27820143221787
0.0,0.0,2.5,0.0,2.5,30,25.1,0.32670486056497
0.0,0.0,2.5,0.0,2.5,60,24.3,0.16273212560433
0.0,0.0,2.5,0.0,2.5,60,24.3,0.1550429549156
0.0,0.0,2.5,0.0,2.5,60,24.3,0.13152548743039
0.0,0.0,2.5,0.0,2.5,60,24.3,0.16310917446887
0.0,0.0,2.5,0.0,2.5,60,24.3,0.13626720708577
0.0,0.0,3.5,0.0,3.5,5,24.1,0.21087271594521
0.0,0.0,3.5,0.0,3.5,5,24.1,0.2313123269814
0.0,0.0,3.5,0.0,3.5,5,24.1,0.2235637888733
0.0,0.0,3.5,0.0,3.5,5,24.1,0.2242558768031
0.0,0.0,3.5,0.0,3.5,5,24.1,0.21131057569363
0.0,0.0,3.5,0.0,3.5,10,26.5,0.23385887305244
0.0,0.0,3.5,0.0,3.5,10,26.5,0.2007782472882
0.0,0.0,3.5,0.0,3.5,10,26.5,0.23445159562868
0.0,0.0,3.5,0.0,3.5,10,26.5,0.24773139266633
0.0,0.0,3.5,0.0,3.5,10,26.5,0.19371438280415
0.0,0.0,3.5,0.0,3.5,30,25.4,0.056514650350003
0.0,0.0,3.5,0.0,3.5,30,25.4,0.091647039903116
0.0,0.0,3.5,0.0,3.5,30,25.4,0.089614722648842
0.0,0.0,3.5,0.0,3.5,30,25.4,0.093301346906579
0.0,0.0,3.5,0.0,3.5,30,25.4,0.060594585130372
0.0,0.0,3.5,0.0,3.5,60,25.15,0.009019325741501
0.0,0.0,3.5,0.0,3.5,60,25.15,0.0091939544553851
0.0,0.0,3.5,0.0,3.5,60,25.15,0.014026981543134
0.0,0.0,3.5,0.0,3.5,60,25.15,0.0098980156993214
0.0,0.0,3.5,0.0,3.5,60,25.15,0.0031823899514063
0.0,0.0,5.0,0.0,5.0,5,27,0.0046155669625332
0.0,0.0,5.0,0.0,5.0,5,27,0.0049313188073508
0.0,0.0,5.0,0.0,5.0,5,27,-0.0015160361868089
0.0,0.0,5.0,0.0,5.0,5,27,-0.0021974493154824
0.0,0.0,5.0,0.0,5.0,5,27,0.00069458438221446
0.0,0.0,5.0,0.0,5.0,5,27,-0.0011391407584453
0.0,0.0,5.0,0.0,5.0,10,27,0.0022422608719167
0.0,0.0,5.0,0.0,5.0,10,27,0.0013772054194352
0.0,0.0,5.0,0.0,5.0,10,27,-0.0007632170280583
0.0,0.0,5.0,0.0,5.0,10,27,-0.00080768381188548
0.0,0.0,5.0,0.0,5.0,10,27,0.0012087385958286
0.0,0.0,5.0,0.0,5.0,30,27,8.0556827274077E-5
0.0,0.0,5.0,0.0,5.0,30,27,0.0016025990532245
0.0,0.0,5.0,0.0,5.0,30,27,-0.0032544569908779
0.0,0.0,5.0,0.0,5.0,30,27,-0.0012207698970677
0.0,0.0,5.0,0.0,5.0,30,27,-0.00016730240677147
0.0,0.0,5.0,0.0,5.0,60,27.1,0.00038296236212898
0.0,0.0,5.0,0.0,5.0,60,27.1,-0.004133710266326
0.0,0.0,5.0,0.0,5.0,60,27.1,0.00054238313305236
0.0,0.0,5.0,0.0,5.0,60,27.1,-0.0015237054604122
0.0,0.0,5.0,0.0,5.0,60,27.1,0.00033285694294188
0.0,0.0,0.0,0.5,0.5,5,23.9,1.0893296485494
0.0,0.0,0.0,0.5,0.5,5,23.9,0.91692202050047
0.0,0.0,0.0,0.5,0.5,5,23.9,0.86012465160199
0.0,0.0,0.0,0.5,0.5,5,23.9,0.68017755165203
0.0,0.0,0.0,0.5,0.5,5,23.9,0.79093413398882
0.0,0.0,0.0,0.5,0.5,10,26.6,1.0026450334839
0.0,0.0,0.0,0.5,0.5,10,26.6,1.1775635030898
0.0,0.0,0.0,0.5,0.5,10,26.6,1.1882464022697
0.0,0.0,0.0,0.5,0.5,10,26.6,1.128085268192
0.0,0.0,0.0,0.5,0.5,10,26.6,0.92669018495606
0.0,0.0,0.0,0.5,0.5,30,26.8,0.89783392068754
0.0,0.0,0.0,0.5,0.5,30,26.8,1.1169914536185
0.0,0.0,0.0,0.5,0.5,30,26.8,1.1358441820695
0.0,0.0,0.0,0.5,0.5,30,26.8,0.9346530407589
0.0,0.0,0.0,0.5,0.5,30,26.8,1.1625343158344
0.0,0.0,0.0,0.5,0.5,60,26.8,1.0298778110399
0.0,0.0,0.0,0.5,0.5,60,26.8,1.0704964585436
0.0,0.0,0.0,0.5,0.5,60,26.8,1.2049886756501
0.0,0.0,0.0,0.5,0.5,60,26.8,0.7710020822058
0.0,0.0,0.0,0.5,0.5,60,26.8,0.90210594394562
0.0,0.0,0.0,1.5,1.5,5,24.9,1.0067384712426
0.0,0.0,0.0,1.5,1.5,5,24.9,1.0317708415518
0.0,0.0,0.0,1.5,1.5,5,24.9,0.95694953538946
0.0,0.0,0.0,1.5,1.5,5,24.9,1.1580549527067
0.0,0.0,0.0,1.5,1.5,5,24.9,0.82093611621056
0.0,0.0,0.0,1.5,1.5,10,25.5,0.94443153211674
0.0,0.0,0.0,1.5,1.5,10,25.5,0.92420352979667
0.0,0.0,0.0,1.5,1.5,10,25.5,0.81383766187481
0.0,0.0,0.0,1.5,1.5,10,25.5,0.88674533945225
0.0,0.0,0.0,1.5,1.5,10,25.5,0.82312203781636
0.0,0.0,0.0,1.5,1.5,30,25,0.88597869240137
0.0,0.0,0.0,1.5,1.5,30,25,0.80797123885122
0.0,0.0,0.0,1.5,1.5,30,25,0.9150892251847
0.0,0.0,0.0,1.5,1.5,30,25,0.88360322745696
0.0,0.0,0.0,1.5,1.5,30,25,0.8302242450259
0.0,0.0,0.0,1.5,1.5,60,24.9,0.88937113082619
0.0,0.0,0.0,1.5,1.5,60,24.9,0.92440451561098
0.0,0.0,0.0,1.5,1.5,60,24.9,0.99233523541407
0.0,0.0,0.0,1.5,1.5,60,24.9,0.90773126441344
0.0,0.0,0.0,1.5,1.5,60,24.9,0.84695800752608
0.0,0.0,0.0,2.5,2.5,5,22.9,0.99501757361949
0.0,0.0,0.0,2.5,2.5,5,22.9,0.93422697128914
0.0,0.0,0.0,2.5,2.5,5,22.9,1.0704552865119
0.0,0.0,0.0,2.5,2.5,5,22.9,0.94472380475208
0.0,0.0,0.0,2.5,2.5,5,22.9,1.0299153643781
0.0,0.0,0.0,2.5,2.5,10,25.3,0.89637133613155
0.0,0.0,0.0,2.5,2.5,10,25.3,0.76815844501208
0.0,0.0,0.0,2.5,2.5,10,25.3,0.82966424338069
0.0,0.0,0.0,2.5,2.5,10,25.3,0.78896207091411
0.0,0.0,0.0,2.5,2.5,10,25.3,0.73661016912949
0.0,0.0,0.0,2.5,2.5,30,25.1,0.66981921677899
0.0,0.0,0.0,2.5,2.5,30,25.1,0.69047858741455
0.0,0.0,0.0,2.5,2.5,30,25.1,0.72601445948597
0.0,0.0,0.0,2.5,2.5,30,25.1,0.82992727801906
0.0,0.0,0.0,2.5,2.5,30,25.1,0.72621741547506
0.0,0.0,0.0,2.5,2.5,60,24.3,0.76016701107072
0.0,0.0,0.0,2.5,2.5,60,24.3,0.56507235123217
0.0,0.0,0.0,2.5,2.5,60,24.3,0.71169048328966
0.0,0.0,0.0,2.5,2.5,60,24.3,0.76075673717787
0.0,0.0,0.0,2.5,2.5,60,24.3,0.62059537131349
0.0,0.0,0.0,3.5,3.5,5,24.1,0.40508847579397
0.0,0.0,0.0,3.5,3.5,5,24.1,0.38647334527686
0.0,0.0,0.0,3.5,3.5,5,24.1,0.40668579292044
0.0,0.0,0.0,3.5,3.5,5,24.1,0.34400842265361
0.0,0.0,0.0,3.5,3.5,5,24.1,0.2708356273955
0.0,0.0,0.0,3.5,3.5,10,26.5,0.280376703096
0.0,0.0,0.0,3.5,3.5,10,26.5,0.33482598157131
0.0,0.0,0.0,3.5,3.5,10,26.5,0.32066235175909
0.0,0.0,0.0,3.5,3.5,10,26.5,0.25166222279608
0.0,0.0,0.0,3.5,3.5,10,26.5,0.34311688166484
0.0,0.0,0.0,3.5,3.5,10,26.5,0.34621660948822
0.0,0.0,0.0,3.5,3.5,30,25.4,0.2888602362455
0.0,0.0,0.0,3.5,3.5,30,25.4,0.26083540247732
0.0,0.0,0.0,3.5,3.5,30,25.4,0.33479385934994
0.0,0.0,0.0,3.5,3.5,30,25.4,0.30089719351255
0.0,0.0,0.0,3.5,3.5,30,25.4,0.33290102361211
0.0,0.0,0.0,3.5,3.5,60,25.15,0.236442750525
0.0,0.0,0.0,3.5,3.5,60,25.15,0.24851047155975
0.0,0.0,0.0,3.5,3.5,60,25.15,0.1885819081088
0.0,0.0,0.0,3.5,3.5,60,25.15,0.19153219493864
0.0,0.0,0.0,3.5,3.5,60,25.15,0.22643266318288
0.0,0.0,0.0,5.0,5.0,5,27,0.2049446184103
0.0,0.0,0.0,5.0,5.0,5,27,0.22901317766667
0.0,0.0,0.0,5.0,5.0,5,27,0.20928204538661
0.0,0.0,0.0,5.0,5.0,5,27,0.22780260226439
0.0,0.0,0.0,5.0,5.0,5,27,0.21147637093842
0.0,0.0,0.0,5.0,5.0,10,27,0.21361992728832
0.0,0.0,0.0,5.0,5.0,10,27,0.17615439671035
0.0,0.0,0.0,5.0,5.0,10,27,0.24324745938849
0.0,0.0,0.0,5.0,5.0,10,27,0.19424285813626
0.0,0.0,0.0,5.0,5.0,10,27,0.16988410428772
0.0,0.0,0.0,5.0,5.0,30,27,0.07367188841449
0.0,0.0,0.0,5.0,5.0,30,27,0.080747474082887
0.0,0.0,0.0,5.0,5.0,30,27,0.097304802808087
0.0,0.0,0.0,5.0,5.0,30,27,0.085216267004734
0.0,0.0,0.0,5.0,5.0,30,27,0.078592269965077
0.0,0.0,0.0,5.0,5.0,60,27.1,0.0032896970420634
0.0,0.0,0.0,5.0,5.0,60,27.1,0.0030693801377293
0.0,0.0,0.0,5.0,5.0,60,27.1,0.00093349308449569
0.0,0.0,0.0,5.0,5.0,60,27.1,-0.005173134689141
0.0,0.0,0.0,5.0,5.0,60,27.1,-0.00075169743839413
